title_name,title_url,title_date,title_date_url
"Bisnis PCR, Benturan Kepentingan, dan Celah Korupsi",https://news.detik.com/kolom/d-5854338/bisnis-pcr-benturan-kepentingan-dan-celah-korupsi,"detikNewsSelasa, 14 Des 2021 14:00 WIB",https://news.detik.com/kolom/d-5854338/bisnis-pcr-benturan-kepentingan-dan-celah-korupsi
"Tunggangi Molis, Kiat Srikandi Bandung Gapai Cuan Maksimal",https://news.detik.com/berita-jawa-barat/d-5854379/tunggangi-molis-kiat-srikandi-bandung-gapai-cuan-maksimal,"detikNewsSelasa, 14 Des 2021 13:59 WIB",https://news.detik.com/berita-jawa-barat/d-5854379/tunggangi-molis-kiat-srikandi-bandung-gapai-cuan-maksimal
Kemendikbud: Vaksinasi Anak Bukan Syarat Sekolah Tatap Muka,https://news.detik.com/berita/d-5854313/kemendikbud-vaksinasi-anak-bukan-syarat-sekolah-tatap-muka,"detikNewsSelasa, 14 Des 2021 13:13 WIB",https://news.detik.com/berita/d-5854313/kemendikbud-vaksinasi-anak-bukan-syarat-sekolah-tatap-muka
"Kasus Corona Naik Lagi, California Kembali Wajibkan Masker",https://news.detik.com/internasional/d-5854311/kasus-corona-naik-lagi-california-kembali-wajibkan-masker,"detikNewsSelasa, 14 Des 2021 13:11 WIB",https://news.detik.com/internasional/d-5854311/kasus-corona-naik-lagi-california-kembali-wajibkan-masker
Menko PMK Targetkan 20 Juta Anak 6-11 Tahun Terima Vaksin Corona,https://news.detik.com/berita/d-5854310/menko-pmk-targetkan-20-juta-anak-6-11-tahun-terima-vaksin-corona,"detikNewsSelasa, 14 Des 2021 13:10 WIB",https://news.detik.com/berita/d-5854310/menko-pmk-targetkan-20-juta-anak-6-11-tahun-terima-vaksin-corona
Bahagianya Pedagang di Makam Bung Karno Dapat Kabar PPKM Level 3 Batal,https://news.detik.com/berita-jawa-timur/d-5854440/bahagianya-pedagang-di-makam-bung-karno-dapat-kabar-ppkm-level-3-batal,"detikNewsSelasa, 14 Des 2021 12:37 WIB",https://news.detik.com/berita-jawa-timur/d-5854440/bahagianya-pedagang-di-makam-bung-karno-dapat-kabar-ppkm-level-3-batal
Anak Takut Jarum Saat Vaksin COVID-19? Ini Tips Menenangkannya,https://health.detik.com/berita-detikhealth/d-5854215/anak-takut-jarum-saat-vaksin-covid-19-ini-tips-menenangkannya,"detikHealthSelasa, 14 Des 2021 12:35 WIB",https://health.detik.com/berita-detikhealth/d-5854215/anak-takut-jarum-saat-vaksin-covid-19-ini-tips-menenangkannya
PM Inggris Bikin Marah Anggota Parlemen Soal Aturan Baru Corona,https://news.detik.com/internasional/d-5854202/pm-inggris-bikin-marah-anggota-parlemen-soal-aturan-baru-corona,"detikNewsSelasa, 14 Des 2021 12:27 WIB",https://news.detik.com/internasional/d-5854202/pm-inggris-bikin-marah-anggota-parlemen-soal-aturan-baru-corona
Guardiola ke Pemain Man City: Ayo Vaksin!,https://sport.detik.com/sepakbola/liga-inggris/d-5854067/guardiola-ke-pemain-man-city-ayo-vaksin,"SepakbolaSelasa, 14 Des 2021 12:20 WIB",https://sport.detik.com/sepakbola/liga-inggris/d-5854067/guardiola-ke-pemain-man-city-ayo-vaksin
"Sudah Sampai Omicron, Seberapa Cepat Virus Corona Bermutasi?",https://inet.detik.com/science/d-5854137/sudah-sampai-omicron-seberapa-cepat-virus-corona-bermutasi,"detikInetSelasa, 14 Des 2021 12:04 WIB",https://inet.detik.com/science/d-5854137/sudah-sampai-omicron-seberapa-cepat-virus-corona-bermutasi
"Inmendagri No 66 Tahun 2021 Selama Libur Nataru, Ini Sederet Aturannya",https://news.detik.com/berita/d-5854140/inmendagri-no-66-tahun-2021-selama-libur-nataru-ini-sederet-aturannya,"detikNewsSelasa, 14 Des 2021 12:04 WIB",https://news.detik.com/berita/d-5854140/inmendagri-no-66-tahun-2021-selama-libur-nataru-ini-sederet-aturannya
"Wamenkes Tegaskan Tak Ada Perlakuan Khusus Karantina, Tak Boleh di Rumah!",https://health.detik.com/berita-detikhealth/d-5854125/wamenkes-tegaskan-tak-ada-perlakuan-khusus-karantina-tak-boleh-di-rumah,"detikHealthSelasa, 14 Des 2021 12:02 WIB",https://health.detik.com/berita-detikhealth/d-5854125/wamenkes-tegaskan-tak-ada-perlakuan-khusus-karantina-tak-boleh-di-rumah
"Gempa M 7,4 di NTT, Siswa Ini Panduan Evakuasi Darurat Peringatan Dini Tsunami",https://www.detik.com/edu/edutainment/d-5854124/gempa-m-74-di-ntt--siswa-ini-panduan-evakuasi-darurat-peringatan-dini-tsunami,"detikEduSelasa, 14 Des 2021 12:00 WIB",https://www.detik.com/edu/edutainment/d-5854124/gempa-m-74-di-ntt--siswa-ini-panduan-evakuasi-darurat-peringatan-dini-tsunami
Rekor! Premier League Catat 42 Kasus Positif COVID-19,https://sport.detik.com/sepakbola/liga-inggris/d-5854045/rekor-premier-league-catat-42-kasus-positif-covid-19,"SepakbolaSelasa, 14 Des 2021 12:00 WIB",https://sport.detik.com/sepakbola/liga-inggris/d-5854045/rekor-premier-league-catat-42-kasus-positif-covid-19
Sudinkes Jakarta Utara Siapkan 400 Ribu Dosis Vaksin Corona Anak 6-11 Tahun,https://news.detik.com/berita/d-5854077/sudinkes-jakarta-utara-siapkan-400-ribu-dosis-vaksin-corona-anak-6-11-tahun,"detikNewsSelasa, 14 Des 2021 11:42 WIB",https://news.detik.com/berita/d-5854077/sudinkes-jakarta-utara-siapkan-400-ribu-dosis-vaksin-corona-anak-6-11-tahun
Vaksin COVID-19 Anak 6-11 Tahun Kok Bukan Pfizer? Ini Alasan Pakai Sinovac,https://health.detik.com/berita-detikhealth/d-5854066/vaksin-covid-19-anak-6-11-tahun-kok-bukan-pfizer-ini-alasan-pakai-sinovac,"detikHealthSelasa, 14 Des 2021 11:33 WIB",https://health.detik.com/berita-detikhealth/d-5854066/vaksin-covid-19-anak-6-11-tahun-kok-bukan-pfizer-ini-alasan-pakai-sinovac
Mendorong Pembelajaran Tatap Muka Penuh,https://news.detik.com/kolom/d-5854054/mendorong-pembelajaran-tatap-muka-penuh,"detikNewsSelasa, 14 Des 2021 11:28 WIB",https://news.detik.com/kolom/d-5854054/mendorong-pembelajaran-tatap-muka-penuh
Ingat! Vaksin COVID Anak Harus Jeda 1 Bulan dari Imunisasi Rutin,https://health.detik.com/berita-detikhealth/d-5854026/ingat-vaksin-covid-anak-harus-jeda-1-bulan-dari-imunisasi-rutin,"detikHealthSelasa, 14 Des 2021 10:53 WIB",https://health.detik.com/berita-detikhealth/d-5854026/ingat-vaksin-covid-anak-harus-jeda-1-bulan-dari-imunisasi-rutin
"Keluarga Artis Diisukan Kabur dari Karantina, Wamenkes Ingatkan Bahayanya",https://health.detik.com/berita-detikhealth/d-5853951/keluarga-artis-diisukan-kabur-dari-karantina-wamenkes-ingatkan-bahayanya,"detikHealthSelasa, 14 Des 2021 10:30 WIB",https://health.detik.com/berita-detikhealth/d-5853951/keluarga-artis-diisukan-kabur-dari-karantina-wamenkes-ingatkan-bahayanya
Polres-Kodim Situbondo Raih Penghargaan dari Khofifah di Bidang Kesehatan,https://news.detik.com/berita-jawa-timur/d-5853945/polres-kodim-situbondo-raih-penghargaan-dari-khofifah-di-bidang-kesehatan,"detikNewsSelasa, 14 Des 2021 10:15 WIB",https://news.detik.com/berita-jawa-timur/d-5853945/polres-kodim-situbondo-raih-penghargaan-dari-khofifah-di-bidang-kesehatan
Anak-anak Masuk Hotel Wajib Antigen di Daerah PPKM Level 3,https://news.detik.com/detiktv/d-5853919/anak-anak-masuk-hotel-wajib-antigen-di-daerah-ppkm-level-3,"detikNewsSelasa, 14 Des 2021 10:12 WIB",https://news.detik.com/detiktv/d-5853919/anak-anak-masuk-hotel-wajib-antigen-di-daerah-ppkm-level-3
Pemkot Targetkan 204 Ribu Anak 6-11 Tahun di Jakut Divaksin COVID,https://news.detik.com/berita/d-5853906/pemkot-targetkan-204-ribu-anak-6-11-tahun-di-jakut-divaksin-covid,"detikNewsSelasa, 14 Des 2021 10:02 WIB",https://news.detik.com/berita/d-5853906/pemkot-targetkan-204-ribu-anak-6-11-tahun-di-jakut-divaksin-covid
"Anies Pastikan Revisi Aturan DKI PPKM Level 3, Bagaimana Ketentuan Terbarunya?",https://health.detik.com/berita-detikhealth/d-5853903/anies-pastikan-revisi-aturan-dki-ppkm-level-3-bagaimana-ketentuan-terbarunya,"detikHealthSelasa, 14 Des 2021 10:00 WIB",https://health.detik.com/berita-detikhealth/d-5853903/anies-pastikan-revisi-aturan-dki-ppkm-level-3-bagaimana-ketentuan-terbarunya
"Tak Mau Divaksin Corona, 27 Tentara AS Dipecat!",https://news.detik.com/internasional/d-5853896/tak-mau-divaksin-corona-27-tentara-as-dipecat,"detikNewsSelasa, 14 Des 2021 09:53 WIB",https://news.detik.com/internasional/d-5853896/tak-mau-divaksin-corona-27-tentara-as-dipecat
Pakar IDI Minta Waspada Laporan Kematian Pertama Varian Omicron,https://health.detik.com/berita-detikhealth/d-5853877/pakar-idi-minta-waspada-laporan-kematian-pertama-varian-omicron,"detikHealthSelasa, 14 Des 2021 09:32 WIB",https://health.detik.com/berita-detikhealth/d-5853877/pakar-idi-minta-waspada-laporan-kematian-pertama-varian-omicron
Alur Suap Rp 40 Juta Rachel Vennya,https://news.detik.com/infografis/d-5853863/alur-suap-rp-40-juta-rachel-vennya,"detikNewsSelasa, 14 Des 2021 09:24 WIB",https://news.detik.com/infografis/d-5853863/alur-suap-rp-40-juta-rachel-vennya
Momen Wamenkes Suntikkan Vaksin COVID-19 ke Siswa SDN 03 Cempaka Putih,https://health.detik.com/berita-detikhealth/d-5853850/momen-wamenkes-suntikkan-vaksin-covid-19-ke-siswa-sdn-03-cempaka-putih,"detikHealthSelasa, 14 Des 2021 09:02 WIB",https://health.detik.com/berita-detikhealth/d-5853850/momen-wamenkes-suntikkan-vaksin-covid-19-ke-siswa-sdn-03-cempaka-putih
"DKI-Depok Level 1, Ini Daftar Wilayah Lengkap PPKM Level 1, 2, dan 3",https://health.detik.com/berita-detikhealth/d-5853817/dki-depok-level-1-ini-daftar-wilayah-lengkap-ppkm-level-1-2-dan-3,"detikHealthSelasa, 14 Des 2021 09:00 WIB",https://health.detik.com/berita-detikhealth/d-5853817/dki-depok-level-1-ini-daftar-wilayah-lengkap-ppkm-level-1-2-dan-3
China Laporkan Kasus Pertama Varian Omicron,https://news.detik.com/internasional/d-5853837/china-laporkan-kasus-pertama-varian-omicron,"detikNewsSelasa, 14 Des 2021 08:45 WIB",https://news.detik.com/internasional/d-5853837/china-laporkan-kasus-pertama-varian-omicron
Ilmuwan Jepang Ciptakan Masker yang Bisa Deteksi Virus Corona saat Digunakan,https://wolipop.detik.com/health-and-diet/d-5853822/ilmuwan-jepang-ciptakan-masker-yang-bisa-deteksi-virus-corona-saat-digunakan,"WolipopSelasa, 14 Des 2021 08:39 WIB",https://wolipop.detik.com/health-and-diet/d-5853822/ilmuwan-jepang-ciptakan-masker-yang-bisa-deteksi-virus-corona-saat-digunakan
Anies-Wamenkes Tinjau Vaksinasi Anak 6-11 Tahun di SDN Cempaka Putih Timur,https://news.detik.com/berita/d-5853821/anies-wamenkes-tinjau-vaksinasi-anak-6-11-tahun-di-sdn-cempaka-putih-timur,"detikNewsSelasa, 14 Des 2021 08:38 WIB",https://news.detik.com/berita/d-5853821/anies-wamenkes-tinjau-vaksinasi-anak-6-11-tahun-di-sdn-cempaka-putih-timur
Dua Dosis Vaksin COVID-19 Disebut Belum Cukup untuk Netralkan Omicron,https://health.detik.com/berita-detikhealth/d-5853819/dua-dosis-vaksin-covid-19-disebut-belum-cukup-untuk-netralkan-omicron,"detikHealthSelasa, 14 Des 2021 08:30 WIB",https://health.detik.com/berita-detikhealth/d-5853819/dua-dosis-vaksin-covid-19-disebut-belum-cukup-untuk-netralkan-omicron
Menuju Merdeka Sinyal Internet di 2022,https://inet.detik.com/law-and-policy/d-5853784/menuju-merdeka-sinyal-internet-di-2022,"detikInetSelasa, 14 Des 2021 08:15 WIB",https://inet.detik.com/law-and-policy/d-5853784/menuju-merdeka-sinyal-internet-di-2022
"Vaksinasi COVID-19 Anak 6-11 Tahun Dimulai, Ini Lokasi yang Sudah Melaksanakan",https://health.detik.com/berita-detikhealth/d-5853786/vaksinasi-covid-19-anak-6-11-tahun-dimulai-ini-lokasi-yang-sudah-melaksanakan,"detikHealthSelasa, 14 Des 2021 08:06 WIB",https://health.detik.com/berita-detikhealth/d-5853786/vaksinasi-covid-19-anak-6-11-tahun-dimulai-ini-lokasi-yang-sudah-melaksanakan
Gubernur Jatim Beri Penghargaan Kodim Banyuwangi Sebagai Pejuang Penanganan COVID-19,https://news.detik.com/berita-jawa-timur/d-5853860/gubernur-jatim-beri-penghargaan-kodim-banyuwangi-sebagai-pejuang-penanganan-covid-19,"detikNewsSelasa, 14 Des 2021 08:00 WIB",https://news.detik.com/berita-jawa-timur/d-5853860/gubernur-jatim-beri-penghargaan-kodim-banyuwangi-sebagai-pejuang-penanganan-covid-19
Resmi! Brentford Vs MU Ditunda karena COVID-19,https://sport.detik.com/sepakbola/liga-inggris/d-5853773/resmi-brentford-vs-mu-ditunda-karena-covid-19,"SepakbolaSelasa, 14 Des 2021 07:40 WIB",https://sport.detik.com/sepakbola/liga-inggris/d-5853773/resmi-brentford-vs-mu-ditunda-karena-covid-19
"Muncul Kasus Setelah Lama Bebas COVID-19, Diduga Ditularkan Tikus Lab",https://health.detik.com/berita-detikhealth/d-5853770/muncul-kasus-setelah-lama-bebas-covid-19-diduga-ditularkan-tikus-lab,"detikHealthSelasa, 14 Des 2021 07:26 WIB",https://health.detik.com/berita-detikhealth/d-5853770/muncul-kasus-setelah-lama-bebas-covid-19-diduga-ditularkan-tikus-lab
Duduk Perkara Mulan Jameela-Keluarga Diisukan Tak Karantina,https://news.detik.com/berita/d-5853759/duduk-perkara-mulan-jameela-keluarga-diisukan-tak-karantina,"detikNewsSelasa, 14 Des 2021 07:01 WIB",https://news.detik.com/berita/d-5853759/duduk-perkara-mulan-jameela-keluarga-diisukan-tak-karantina
"Instruksi Mendagri Direvisi, Bagaimana Kepastian Libur Sekolah?",https://www.detik.com/edu/sekolah/d-5853593/instruksi-mendagri-direvisi-bagaimana-kepastian-libur-sekolah,"detikEduSelasa, 14 Des 2021 07:00 WIB",https://www.detik.com/edu/sekolah/d-5853593/instruksi-mendagri-direvisi-bagaimana-kepastian-libur-sekolah
"Catat Kematian Pertama Omicron, Inggris Ingatkan Agar Tak Lengah",https://health.detik.com/berita-detikhealth/d-5853725/catat-kematian-pertama-omicron-inggris-ingatkan-agar-tak-lengah,"detikHealthSelasa, 14 Des 2021 06:58 WIB",https://health.detik.com/berita-detikhealth/d-5853725/catat-kematian-pertama-omicron-inggris-ingatkan-agar-tak-lengah
"UNWTO Kritik Pembatasan Perjalanan Internasional, Kenapa Ya?",https://travel.detik.com/travel-news/d-5853682/unwto-kritik-pembatasan-perjalanan-internasional-kenapa-ya,"detikTravelSelasa, 14 Des 2021 06:42 WIB",https://travel.detik.com/travel-news/d-5853682/unwto-kritik-pembatasan-perjalanan-internasional-kenapa-ya
Waduh! Pendatang di Negara Ini Wajib Tes COVID Tiap 24 Jam Jika Belum Vaksin,https://health.detik.com/berita-detikhealth/d-5853715/waduh-pendatang-di-negara-ini-wajib-tes-covid-tiap-24-jam-jika-belum-vaksin,"detikHealthSelasa, 14 Des 2021 06:30 WIB",https://health.detik.com/berita-detikhealth/d-5853715/waduh-pendatang-di-negara-ini-wajib-tes-covid-tiap-24-jam-jika-belum-vaksin
"Termasuk Jakarta, Ini Daftar Lengkap Wilayah PPKM Level 1 Jawa-Bali",https://news.detik.com/berita/d-5853746/termasuk-jakarta-ini-daftar-lengkap-wilayah-ppkm-level-1-jawa-bali,"detikNewsSelasa, 14 Des 2021 06:26 WIB",https://news.detik.com/berita/d-5853746/termasuk-jakarta-ini-daftar-lengkap-wilayah-ppkm-level-1-jawa-bali
5 Fakta Vaksinasi COVID-19 Usia 6-11 Tahun yang Resmi Dimulai Hari Ini,https://health.detik.com/berita-detikhealth/d-5853720/5-fakta-vaksinasi-covid-19-usia-6-11-tahun-yang-resmi-dimulai-hari-ini,"detikHealthSelasa, 14 Des 2021 06:00 WIB",https://health.detik.com/berita-detikhealth/d-5853720/5-fakta-vaksinasi-covid-19-usia-6-11-tahun-yang-resmi-dimulai-hari-ini
Tuduhan Standar Ganda ke PM Malaysia soal Aturan Langgar Prokes Corona,https://news.detik.com/internasional/d-5853730/tuduhan-standar-ganda-ke-pm-malaysia-soal-aturan-langgar-prokes-corona,"detikNewsSelasa, 14 Des 2021 05:39 WIB",https://news.detik.com/internasional/d-5853730/tuduhan-standar-ganda-ke-pm-malaysia-soal-aturan-langgar-prokes-corona
"Awas! Virus Corona Menyerang Jaringan Lemak, Ini Efeknya pada Obesitas",https://health.detik.com/berita-detikhealth/d-5853713/awas-virus-corona-menyerang-jaringan-lemak-ini-efeknya-pada-obesitas,"detikHealthSelasa, 14 Des 2021 05:00 WIB",https://health.detik.com/berita-detikhealth/d-5853713/awas-virus-corona-menyerang-jaringan-lemak-ini-efeknya-pada-obesitas
Ini Dugaan Ilmuwan Soal Asal Usul Varian Omicron,https://inet.detik.com/science/d-5853492/ini-dugaan-ilmuwan-soal-asal-usul-varian-omicron,"detikInetSenin, 13 Des 2021 22:05 WIB",https://inet.detik.com/science/d-5853492/ini-dugaan-ilmuwan-soal-asal-usul-varian-omicron
"PPKM Level 3 Nataru Batal, Kemenag Keluarkan Panduan Baru Ibadah Natal",https://news.detik.com/berita/d-5853592/ppkm-level-3-nataru-batal-kemenag-keluarkan-panduan-baru-ibadah-natal,"detikNewsSenin, 13 Des 2021 21:58 WIB",https://news.detik.com/berita/d-5853592/ppkm-level-3-nataru-batal-kemenag-keluarkan-panduan-baru-ibadah-natal
Drawing Ulang 16 Besar Liga Champions Batalkan Messi Vs Ronaldo,https://sport.detik.com/sepakbola/uefa/d-5853590/drawing-ulang-16-besar-liga-champions-batalkan-messi-vs-ronaldo,"SepakbolaSenin, 13 Des 2021 21:55 WIB",https://sport.detik.com/sepakbola/uefa/d-5853590/drawing-ulang-16-besar-liga-champions-batalkan-messi-vs-ronaldo
"Antisipasi Varian Omicron, Staf FKUI: Lakukan Suntikan Booster",https://health.detik.com/berita-detikhealth/d-5853500/antisipasi-varian-omicron-staf-fkui-lakukan-suntikan-booster,"detikHealthSenin, 13 Des 2021 20:28 WIB",https://health.detik.com/berita-detikhealth/d-5853500/antisipasi-varian-omicron-staf-fkui-lakukan-suntikan-booster
"Inggris Catat Kematian Pertama Omicron, Ingatkan Dampaknya Tak Lebih Ringan",https://health.detik.com/berita-detikhealth/d-5853493/inggris-catat-kematian-pertama-omicron-ingatkan-dampaknya-tak-lebih-ringan,"detikHealthSenin, 13 Des 2021 20:20 WIB",https://health.detik.com/berita-detikhealth/d-5853493/inggris-catat-kematian-pertama-omicron-ingatkan-dampaknya-tak-lebih-ringan
"Pengembangan Lombok-Gili Tramena Mau Dibawa ke Mana, Sandiaga?",https://travel.detik.com/travel-news/d-5853419/pengembangan-lombok-gili-tramena-mau-dibawa-ke-mana-sandiaga,"detikTravelSenin, 13 Des 2021 20:06 WIB",https://travel.detik.com/travel-news/d-5853419/pengembangan-lombok-gili-tramena-mau-dibawa-ke-mana-sandiaga
Cara Walkot Parepare Edukasi Ketua RT/RW yang Belum Divaksin,https://news.detik.com/detiktv/d-5853433/cara-walkot-parepare-edukasi-ketua-rtrw-yang-belum-divaksin,"detikNewsSenin, 13 Des 2021 19:53 WIB",https://news.detik.com/detiktv/d-5853433/cara-walkot-parepare-edukasi-ketua-rtrw-yang-belum-divaksin
Disparekraf DKI: The Garrison Beda Manajemen dengan Holywings Kemang,https://news.detik.com/berita/d-5853416/disparekraf-dki-the-garrison-beda-manajemen-dengan-holywings-kemang,"detikNewsSenin, 13 Des 2021 19:43 WIB",https://news.detik.com/berita/d-5853416/disparekraf-dki-the-garrison-beda-manajemen-dengan-holywings-kemang
"Kasus Aktif Corona India Catat Rekor Terendah, Mulai Banyak Warga Lepas Masker",https://health.detik.com/berita-detikhealth/d-5853363/kasus-aktif-corona-india-catat-rekor-terendah-mulai-banyak-warga-lepas-masker,"detikHealthSenin, 13 Des 2021 19:30 WIB",https://health.detik.com/berita-detikhealth/d-5853363/kasus-aktif-corona-india-catat-rekor-terendah-mulai-banyak-warga-lepas-masker
Catat! Poin Terbaru dalam Syarat Perjalanan Selama Nataru,https://news.detik.com/detiktv/d-5853382/catat-poin-terbaru-dalam-syarat-perjalanan-selama-nataru,"detikNewsSenin, 13 Des 2021 19:27 WIB",https://news.detik.com/detiktv/d-5853382/catat-poin-terbaru-dalam-syarat-perjalanan-selama-nataru
"Cegah Varian Omicron, Politisi PPP Imbau Masyarakat Disiplin Prokes",https://news.detik.com/berita/d-5853365/cegah-varian-omicron-politisi-ppp-imbau-masyarakat-disiplin-prokes,"detikNewsSenin, 13 Des 2021 19:18 WIB",https://news.detik.com/berita/d-5853365/cegah-varian-omicron-politisi-ppp-imbau-masyarakat-disiplin-prokes
"Ingat! Vaksin COVID 6-11 Tahun Belum Seluruh RI, Ini Daftarnya",https://health.detik.com/berita-detikhealth/d-5853295/ingat-vaksin-covid-6-11-tahun-belum-seluruh-ri-ini-daftarnya,"detikHealthSenin, 13 Des 2021 18:33 WIB",https://health.detik.com/berita-detikhealth/d-5853295/ingat-vaksin-covid-6-11-tahun-belum-seluruh-ri-ini-daftarnya
"Heboh Singa Lepas di Bandara Changi, 2 Remaja AS Hilang Usai Naik Kereta",https://news.detik.com/internasional/d-5853270/heboh-singa-lepas-di-bandara-changi-2-remaja-as-hilang-usai-naik-kereta,"detikNewsSenin, 13 Des 2021 18:12 WIB",https://news.detik.com/internasional/d-5853270/heboh-singa-lepas-di-bandara-changi-2-remaja-as-hilang-usai-naik-kereta
"Objek Wisata Bakal Diserbu saat Nataru, Ini Persiapan Kemenparekraf",https://travel.detik.com/travel-news/d-5853268/objek-wisata-bakal-diserbu-saat-nataru-ini-persiapan-kemenparekraf,"detikTravelSenin, 13 Des 2021 18:09 WIB",https://travel.detik.com/travel-news/d-5853268/objek-wisata-bakal-diserbu-saat-nataru-ini-persiapan-kemenparekraf
"Alhamdulillah, Boyolali Nol Kasus Aktif Corona Hari Ini",https://news.detik.com/berita-jawa-tengah/d-5853259/alhamdulillah-boyolali-nol-kasus-aktif-corona-hari-ini,"detikNewsSenin, 13 Des 2021 18:04 WIB",https://news.detik.com/berita-jawa-tengah/d-5853259/alhamdulillah-boyolali-nol-kasus-aktif-corona-hari-ini
5 Ramalan Bill Gates Soal Pandemi Corona dan Jagat Metaverse,https://inet.detik.com/cyberlife/d-5852941/5-ramalan-bill-gates-soal-pandemi-corona-dan-jagat-metaverse,"detikInetSenin, 13 Des 2021 18:00 WIB",https://inet.detik.com/cyberlife/d-5852941/5-ramalan-bill-gates-soal-pandemi-corona-dan-jagat-metaverse
"Gedung Ambruk di Italia Tewaskan 7 Orang, Termasuk Perawat Hamil",https://news.detik.com/internasional/d-5853240/gedung-ambruk-di-italia-tewaskan-7-orang-termasuk-perawat-hamil,"detikNewsSenin, 13 Des 2021 17:46 WIB",https://news.detik.com/internasional/d-5853240/gedung-ambruk-di-italia-tewaskan-7-orang-termasuk-perawat-hamil
Doja Cat Batal Tampil di iHeartRadio karena Positif Covid-19,https://hot.detik.com/detiktv/d-5853239/doja-cat-batal-tampil-di-iheartradio-karena-positif-covid-19,"detikHotSenin, 13 Des 2021 17:46 WIB",https://hot.detik.com/detiktv/d-5853239/doja-cat-batal-tampil-di-iheartradio-karena-positif-covid-19
"Covid-19 di RI Hari Ini Tambah 106 Kasus, 278 Sembuh",https://news.detik.com/detiktv/d-5853238/covid-19-di-ri-hari-ini-tambah-106-kasus-278-sembuh,"detikNewsSenin, 13 Des 2021 17:45 WIB",https://news.detik.com/detiktv/d-5853238/covid-19-di-ri-hari-ini-tambah-106-kasus-278-sembuh
"Tambahan 106 Kasus COVID-19 Hari Ini: Terbanyak Jabar, 14 Provinsi Nihil",https://news.detik.com/berita/d-5853237/tambahan-106-kasus-covid-19-hari-ini-terbanyak-jabar-14-provinsi-nihil,"detikNewsSenin, 13 Des 2021 17:44 WIB",https://news.detik.com/berita/d-5853237/tambahan-106-kasus-covid-19-hari-ini-terbanyak-jabar-14-provinsi-nihil
"Buka-bukaan Ahli soal COVID-19 di RI Turun Drastis, Inikah Penyebabnya?",https://health.detik.com/berita-detikhealth/d-5853224/buka-bukaan-ahli-soal-covid-19-di-ri-turun-drastis-inikah-penyebabnya,"detikHealthSenin, 13 Des 2021 17:30 WIB",https://health.detik.com/berita-detikhealth/d-5853224/buka-bukaan-ahli-soal-covid-19-di-ri-turun-drastis-inikah-penyebabnya
"Kasus Corona RI 13 Desember: Tambah 106, Sembuh 278, Meninggal 12",https://news.detik.com/berita/d-5853214/kasus-corona-ri-13-desember-tambah-106-sembuh-278-meninggal-12,"detikNewsSenin, 13 Des 2021 17:22 WIB",https://news.detik.com/berita/d-5853214/kasus-corona-ri-13-desember-tambah-106-sembuh-278-meninggal-12
"Geram Bupati Tak Hadir, Gubsu Ancam Tak Serahkan DIPA ke Karo",https://news.detik.com/berita/d-5853207/geram-bupati-tak-hadir-gubsu-ancam-tak-serahkan-dipa-ke-karo,"detikNewsSenin, 13 Des 2021 17:15 WIB",https://news.detik.com/berita/d-5853207/geram-bupati-tak-hadir-gubsu-ancam-tak-serahkan-dipa-ke-karo
"Belum Ada Juknis Resmi, Begini Teknis Vaksin COVID 6-11 Tahun Besok",https://health.detik.com/berita-detikhealth/d-5853191/belum-ada-juknis-resmi-begini-teknis-vaksin-covid-6-11-tahun-besok,"detikHealthSenin, 13 Des 2021 17:06 WIB",https://health.detik.com/berita-detikhealth/d-5853191/belum-ada-juknis-resmi-begini-teknis-vaksin-covid-6-11-tahun-besok
"Viral Holywings Kemang Buka Lagi Pakai Nama Baru, Ini Kata Satpol PP",https://news.detik.com/berita/d-5853189/viral-holywings-kemang-buka-lagi-pakai-nama-baru-ini-kata-satpol-pp,"detikNewsSenin, 13 Des 2021 17:06 WIB",https://news.detik.com/berita/d-5853189/viral-holywings-kemang-buka-lagi-pakai-nama-baru-ini-kata-satpol-pp
"Jadwal Libur 2022, Kapan Saja Tanggal Merah? Cek Dulu di Sini",https://news.detik.com/berita/d-5853192/jadwal-libur-2022-kapan-saja-tanggal-merah-cek-dulu-di-sini,"detikNewsSenin, 13 Des 2021 17:04 WIB",https://news.detik.com/berita/d-5853192/jadwal-libur-2022-kapan-saja-tanggal-merah-cek-dulu-di-sini
"Jabar Tertinggi, Ini Sebaran 106 Kasus COVID-19 RI Per 13 Desember 2021",https://health.detik.com/berita-detikhealth/d-5853150/jabar-tertinggi-ini-sebaran-106-kasus-covid-19-ri-per-13-desember-2021,"detikHealthSenin, 13 Des 2021 16:45 WIB",https://health.detik.com/berita-detikhealth/d-5853150/jabar-tertinggi-ini-sebaran-106-kasus-covid-19-ri-per-13-desember-2021
"Syarat Anak di Bawah 12 Tahun Naik Pesawat Selama Nataru, Cek di Sini",https://news.detik.com/berita/d-5853144/syarat-anak-di-bawah-12-tahun-naik-pesawat-selama-nataru-cek-di-sini,"detikNewsSenin, 13 Des 2021 16:42 WIB",https://news.detik.com/berita/d-5853144/syarat-anak-di-bawah-12-tahun-naik-pesawat-selama-nataru-cek-di-sini
